,tripduration,starttime,stoptime,startid,startname,endid,endname
10724,1177,9/28/2017 19:50,9/28/2017 20:10,490,8 Ave & W 33 St,3255,8 Ave & W 31 St
10725,655,9/28/2017 19:57,9/28/2017 20:08,253,W 13 St & 5 Ave,3255,8 Ave & W 31 St
10726,319,9/28/2017 19:58,9/28/2017 20:04,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10727,377,9/28/2017 19:59,9/28/2017 20:05,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10728,445,9/28/2017 20:01,9/28/2017 20:08,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10729,1175,9/28/2017 20:04,9/28/2017 20:23,335,Washington Pl & Broadway,3255,8 Ave & W 31 St
10730,843,9/28/2017 20:12,9/28/2017 20:26,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10731,412,9/28/2017 20:12,9/28/2017 20:19,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10732,1265,9/28/2017 20:17,9/28/2017 20:38,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10733,279,9/28/2017 20:21,9/28/2017 20:26,526,E 33 St & 5 Ave,3255,8 Ave & W 31 St
10734,204,9/28/2017 20:28,9/28/2017 20:31,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10735,1138,9/28/2017 20:29,9/28/2017 20:48,229,Great Jones St,3255,8 Ave & W 31 St
10736,887,9/28/2017 20:32,9/28/2017 20:47,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10737,632,9/28/2017 20:35,9/28/2017 20:46,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
10738,391,9/28/2017 20:38,9/28/2017 20:45,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10739,751,9/28/2017 20:39,9/28/2017 20:52,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10740,739,9/28/2017 20:40,9/28/2017 20:52,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10741,336,9/28/2017 20:40,9/28/2017 20:46,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10742,305,9/28/2017 20:41,9/28/2017 20:46,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10743,525,9/28/2017 20:42,9/28/2017 20:51,449,W 52 St & 9 Ave,3255,8 Ave & W 31 St
10744,1311,9/28/2017 20:51,9/28/2017 21:13,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10745,445,9/28/2017 20:57,9/28/2017 21:05,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10746,235,9/28/2017 20:57,9/28/2017 21:01,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10747,391,9/28/2017 21:04,9/28/2017 21:10,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10748,1037,9/28/2017 21:16,9/28/2017 21:34,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10749,1100,9/28/2017 21:19,9/28/2017 21:37,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10750,455,9/28/2017 21:31,9/28/2017 21:38,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10751,216,9/28/2017 21:32,9/28/2017 21:35,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10752,349,9/28/2017 21:34,9/28/2017 21:40,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10753,427,9/28/2017 21:40,9/28/2017 21:47,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10754,2579,9/28/2017 21:53,9/28/2017 22:36,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10755,219,9/28/2017 21:57,9/28/2017 22:01,523,W 38 St & 8 Ave,3255,8 Ave & W 31 St
10756,1492,9/28/2017 22:06,9/28/2017 22:31,427,Bus Slip & State St,3255,8 Ave & W 31 St
10757,803,9/28/2017 22:12,9/28/2017 22:26,236,St Marks Pl & 2 Ave,3255,8 Ave & W 31 St
10758,346,9/28/2017 22:35,9/28/2017 22:41,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10759,218,9/28/2017 22:57,9/28/2017 23:00,498,Broadway & W 32 St,3255,8 Ave & W 31 St
10760,1297,9/28/2017 23:03,9/28/2017 23:24,394,E 9 St & Avenue C,3255,8 Ave & W 31 St
10761,416,9/28/2017 23:21,9/28/2017 23:27,238,Bank St & Washington St,3255,8 Ave & W 31 St
10762,211,9/28/2017 23:28,9/28/2017 23:31,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10763,1900,9/28/2017 23:34,9/29/2017 0:06,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10764,542,9/28/2017 23:44,9/28/2017 23:53,461,E 20 St & 2 Ave,3255,8 Ave & W 31 St
10765,2174,9/29/2017 0:18,9/29/2017 0:54,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10766,447,9/29/2017 0:21,9/29/2017 0:29,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10767,167,9/29/2017 0:33,9/29/2017 0:36,523,W 38 St & 8 Ave,3255,8 Ave & W 31 St
10768,664,9/29/2017 0:40,9/29/2017 0:51,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10769,1077,9/29/2017 0:48,9/29/2017 1:06,265,Stanton St & Chrystie St,3255,8 Ave & W 31 St
10770,253,9/29/2017 2:14,9/29/2017 2:18,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10771,542,9/29/2017 3:00,9/29/2017 3:09,380,W 4 St & 7 Ave S,3255,8 Ave & W 31 St
10772,823,9/29/2017 4:00,9/29/2017 4:13,3132,E 59 St & Madison Ave,3255,8 Ave & W 31 St
10773,329,9/29/2017 4:06,9/29/2017 4:12,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10774,149,9/29/2017 5:50,9/29/2017 5:53,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10775,281,9/29/2017 5:55,9/29/2017 6:00,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10776,538,9/29/2017 6:15,9/29/2017 6:24,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
10777,321,9/29/2017 6:25,9/29/2017 6:30,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10778,418,9/29/2017 6:27,9/29/2017 6:34,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10779,746,9/29/2017 6:53,9/29/2017 7:05,519,Pershing Square North,3255,8 Ave & W 31 St
10780,230,9/29/2017 7:01,9/29/2017 7:04,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10781,86,9/29/2017 7:02,9/29/2017 7:04,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10782,807,9/29/2017 7:11,9/29/2017 7:25,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10783,999,9/29/2017 7:11,9/29/2017 7:28,3435,Grand St & Elizabeth St,3255,8 Ave & W 31 St
10784,313,9/29/2017 7:18,9/29/2017 7:24,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10785,1236,9/29/2017 7:29,9/29/2017 7:49,428,E 3 St & 1 Ave,3255,8 Ave & W 31 St
10786,431,9/29/2017 7:31,9/29/2017 7:38,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10787,657,9/29/2017 7:32,9/29/2017 7:43,368,Carmine St & 6 Ave,3255,8 Ave & W 31 St
10788,274,9/29/2017 7:39,9/29/2017 7:43,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10789,462,9/29/2017 7:43,9/29/2017 7:51,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10790,299,9/29/2017 7:44,9/29/2017 7:49,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10791,230,9/29/2017 7:46,9/29/2017 7:50,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10792,923,9/29/2017 7:46,9/29/2017 8:02,3356,Amsterdam Ave & W 66 St,3255,8 Ave & W 31 St
10793,178,9/29/2017 7:48,9/29/2017 7:51,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10794,489,9/29/2017 7:51,9/29/2017 7:59,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10795,939,9/29/2017 7:53,9/29/2017 8:09,504,1 Ave & E 16 St,3255,8 Ave & W 31 St
10796,773,9/29/2017 7:53,9/29/2017 8:06,336,Sullivan St & Washington Sq,3255,8 Ave & W 31 St
10797,2221,9/29/2017 7:56,9/29/2017 8:33,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10798,898,9/29/2017 7:56,9/29/2017 8:11,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10799,1033,9/29/2017 7:58,9/29/2017 8:15,487,E 20 St & FDR Drive,3255,8 Ave & W 31 St
10800,1008,9/29/2017 7:59,9/29/2017 8:16,383,Greenwich Ave & Charles St,3255,8 Ave & W 31 St
10801,637,9/29/2017 8:00,9/29/2017 8:10,380,W 4 St & 7 Ave S,3255,8 Ave & W 31 St
10802,679,9/29/2017 8:05,9/29/2017 8:16,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10803,607,9/29/2017 8:09,9/29/2017 8:19,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10804,537,9/29/2017 8:10,9/29/2017 8:19,508,W 46 St & 11 Ave,3255,8 Ave & W 31 St
10805,1264,9/29/2017 8:12,9/29/2017 8:33,432,E 7 St & Avenue A,3255,8 Ave & W 31 St
10806,501,9/29/2017 8:14,9/29/2017 8:23,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10807,166,9/29/2017 8:17,9/29/2017 8:19,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10808,286,9/29/2017 8:18,9/29/2017 8:23,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10809,617,9/29/2017 8:23,9/29/2017 8:33,252,MacDougal St & Washington Sq,3255,8 Ave & W 31 St
10810,1145,9/29/2017 8:23,9/29/2017 8:42,150,E 2 St & Avenue C,3255,8 Ave & W 31 St
10811,1032,9/29/2017 8:25,9/29/2017 8:42,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10812,432,9/29/2017 8:28,9/29/2017 8:35,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10813,431,9/29/2017 8:28,9/29/2017 8:35,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10814,315,9/29/2017 8:29,9/29/2017 8:34,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10815,765,9/29/2017 8:33,9/29/2017 8:46,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10816,295,9/29/2017 8:35,9/29/2017 8:40,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
10817,620,9/29/2017 8:36,9/29/2017 8:46,173,Broadway & W 49 St,3255,8 Ave & W 31 St
10818,1036,9/29/2017 8:39,9/29/2017 8:56,3178,Riverside Dr & W 78 St,3255,8 Ave & W 31 St
10819,836,9/29/2017 8:42,9/29/2017 8:56,422,W 59 St & 10 Ave,3255,8 Ave & W 31 St
10820,484,9/29/2017 8:49,9/29/2017 8:57,476,E 31 St & 3 Ave,3255,8 Ave & W 31 St
10821,1274,9/29/2017 8:49,9/29/2017 9:10,276,Duane St & Greenwich St,3255,8 Ave & W 31 St
10822,376,9/29/2017 8:52,9/29/2017 8:58,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10823,254,9/29/2017 8:52,9/29/2017 8:57,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10824,686,9/29/2017 8:56,9/29/2017 9:07,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10825,923,9/29/2017 8:57,9/29/2017 9:12,432,E 7 St & Avenue A,3255,8 Ave & W 31 St
10826,351,9/29/2017 8:57,9/29/2017 9:03,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10827,842,9/29/2017 8:58,9/29/2017 9:12,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10828,473,9/29/2017 8:58,9/29/2017 9:06,472,E 32 St & Park Ave,3255,8 Ave & W 31 St
10829,1207,9/29/2017 8:59,9/29/2017 9:19,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10830,395,9/29/2017 9:07,9/29/2017 9:13,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10831,436,9/29/2017 9:12,9/29/2017 9:19,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10832,381,9/29/2017 9:15,9/29/2017 9:21,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10833,724,9/29/2017 9:16,9/29/2017 9:28,253,W 13 St & 5 Ave,3255,8 Ave & W 31 St
10834,1154,9/29/2017 9:26,9/29/2017 9:46,428,E 3 St & 1 Ave,3255,8 Ave & W 31 St
10835,272,9/29/2017 9:35,9/29/2017 9:40,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10836,470,9/29/2017 9:46,9/29/2017 9:53,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10837,339,9/29/2017 9:47,9/29/2017 9:53,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10838,880,9/29/2017 9:51,9/29/2017 10:06,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10839,294,9/29/2017 10:07,9/29/2017 10:12,526,E 33 St & 5 Ave,3255,8 Ave & W 31 St
10840,530,9/29/2017 10:17,9/29/2017 10:25,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10841,327,9/29/2017 10:18,9/29/2017 10:24,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10842,2624,9/29/2017 10:30,9/29/2017 11:14,505,6 Ave & W 33 St,3255,8 Ave & W 31 St
10843,1015,9/29/2017 10:34,9/29/2017 10:51,151,Cleveland Pl & Spring St,3255,8 Ave & W 31 St
10844,580,9/29/2017 10:37,9/29/2017 10:47,536,1 Ave & E 30 St,3255,8 Ave & W 31 St
10845,537,9/29/2017 10:38,9/29/2017 10:46,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10846,441,9/29/2017 10:42,9/29/2017 10:49,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10847,824,9/29/2017 10:50,9/29/2017 11:04,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10848,341,9/29/2017 10:51,9/29/2017 10:57,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10849,791,9/29/2017 10:52,9/29/2017 11:05,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10850,641,9/29/2017 10:52,9/29/2017 11:03,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10851,570,9/29/2017 10:56,9/29/2017 11:05,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10852,564,9/29/2017 10:56,9/29/2017 11:05,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10853,779,9/29/2017 10:59,9/29/2017 11:12,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10854,613,9/29/2017 11:03,9/29/2017 11:13,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10855,360,9/29/2017 11:04,9/29/2017 11:10,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10856,1535,9/29/2017 11:05,9/29/2017 11:30,260,Broad St & Bridge St,3255,8 Ave & W 31 St
10857,845,9/29/2017 11:05,9/29/2017 11:19,513,W 56 St & 10 Ave,3255,8 Ave & W 31 St
10858,227,9/29/2017 11:08,9/29/2017 11:12,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10859,890,9/29/2017 11:23,9/29/2017 11:38,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10860,970,9/29/2017 11:24,9/29/2017 11:40,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10861,399,9/29/2017 11:32,9/29/2017 11:39,466,W 25 St & 6 Ave,3255,8 Ave & W 31 St
10862,338,9/29/2017 11:33,9/29/2017 11:39,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10863,527,9/29/2017 11:35,9/29/2017 11:43,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10864,705,9/29/2017 11:39,9/29/2017 11:51,254,W 11 St & 6 Ave,3255,8 Ave & W 31 St
10865,1119,9/29/2017 11:43,9/29/2017 12:02,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10866,2042,9/29/2017 11:45,9/29/2017 12:19,3345,Madison Ave & E 99 St,3255,8 Ave & W 31 St
10867,642,9/29/2017 11:54,9/29/2017 12:05,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10868,852,9/29/2017 12:02,9/29/2017 12:16,3164,Columbus Ave & W 72 St,3255,8 Ave & W 31 St
10869,409,9/29/2017 12:02,9/29/2017 12:09,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10870,1057,9/29/2017 12:03,9/29/2017 12:21,485,W 37 St & 5 Ave,3255,8 Ave & W 31 St
10871,1836,9/29/2017 12:05,9/29/2017 12:36,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10872,276,9/29/2017 12:08,9/29/2017 12:13,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10873,782,9/29/2017 12:09,9/29/2017 12:22,357,E 11 St & Broadway,3255,8 Ave & W 31 St
10874,941,9/29/2017 12:11,9/29/2017 12:27,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10875,1579,9/29/2017 12:25,9/29/2017 12:51,3553,Frederick Douglass Blvd & W 112 St,3255,8 Ave & W 31 St
10876,221,9/29/2017 12:25,9/29/2017 12:29,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10877,419,9/29/2017 12:27,9/29/2017 12:34,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10878,695,9/29/2017 12:29,9/29/2017 12:41,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10879,1388,9/29/2017 12:30,9/29/2017 12:53,426,West St & Chambers St,3255,8 Ave & W 31 St
10880,455,9/29/2017 12:31,9/29/2017 12:39,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10881,293,9/29/2017 12:34,9/29/2017 12:39,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10882,394,9/29/2017 12:37,9/29/2017 12:44,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10883,1000,9/29/2017 12:42,9/29/2017 12:59,2012,E 27 St & 1 Ave,3255,8 Ave & W 31 St
10884,672,9/29/2017 12:47,9/29/2017 12:58,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10885,880,9/29/2017 12:48,9/29/2017 13:03,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10886,679,9/29/2017 12:51,9/29/2017 13:02,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10887,1672,9/29/2017 12:52,9/29/2017 13:20,3466,W 45 St & 6 Ave,3255,8 Ave & W 31 St
10888,448,9/29/2017 12:54,9/29/2017 13:02,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10889,1097,9/29/2017 13:04,9/29/2017 13:23,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10890,629,9/29/2017 13:08,9/29/2017 13:19,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10891,552,9/29/2017 13:09,9/29/2017 13:19,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10892,1384,9/29/2017 13:10,9/29/2017 13:33,490,8 Ave & W 33 St,3255,8 Ave & W 31 St
10893,711,9/29/2017 13:13,9/29/2017 13:25,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10894,263,9/29/2017 13:15,9/29/2017 13:19,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10895,328,9/29/2017 13:16,9/29/2017 13:21,482,W 15 St & 7 Ave,3255,8 Ave & W 31 St
10896,604,9/29/2017 13:26,9/29/2017 13:36,496,E 16 St & 5 Ave,3255,8 Ave & W 31 St
10897,479,9/29/2017 13:29,9/29/2017 13:37,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10898,345,9/29/2017 13:33,9/29/2017 13:39,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10899,1517,9/29/2017 13:36,9/29/2017 14:01,264,Maiden Ln & Pearl St,3255,8 Ave & W 31 St
10900,988,9/29/2017 13:37,9/29/2017 13:54,2010,Grand St & Greene St,3255,8 Ave & W 31 St
10901,610,9/29/2017 13:39,9/29/2017 13:50,238,Bank St & Washington St,3255,8 Ave & W 31 St
10902,870,9/29/2017 13:43,9/29/2017 13:58,281,Grand Army Plaza & Central Park S,3255,8 Ave & W 31 St
10903,1007,9/29/2017 13:45,9/29/2017 14:02,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10904,1282,9/29/2017 13:45,9/29/2017 14:07,3435,Grand St & Elizabeth St,3255,8 Ave & W 31 St
10905,2112,9/29/2017 13:48,9/29/2017 14:23,303,Mercer St & Spring St,3255,8 Ave & W 31 St
10906,2967,9/29/2017 13:53,9/29/2017 14:42,466,W 25 St & 6 Ave,3255,8 Ave & W 31 St
10907,1624,9/29/2017 13:54,9/29/2017 14:21,534,Water - Whitehall Plaza,3255,8 Ave & W 31 St
10908,397,9/29/2017 13:58,9/29/2017 14:04,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10909,1690,9/29/2017 14:02,9/29/2017 14:30,415,Pearl St & Hanover Square,3255,8 Ave & W 31 St
10910,779,9/29/2017 14:02,9/29/2017 14:15,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10911,502,9/29/2017 14:04,9/29/2017 14:12,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
10912,664,9/29/2017 14:06,9/29/2017 14:17,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10913,604,9/29/2017 14:11,9/29/2017 14:21,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
10914,69,9/29/2017 14:11,9/29/2017 14:13,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10915,464,9/29/2017 14:12,9/29/2017 14:20,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10916,1120,9/29/2017 14:13,9/29/2017 14:31,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10917,5088,9/29/2017 14:14,9/29/2017 15:39,426,West St & Chambers St,3255,8 Ave & W 31 St
10918,263,9/29/2017 14:15,9/29/2017 14:20,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10919,887,9/29/2017 14:17,9/29/2017 14:32,368,Carmine St & 6 Ave,3255,8 Ave & W 31 St
10920,5502,9/29/2017 14:17,9/29/2017 15:49,3283,W 89 St & Columbus Ave,3255,8 Ave & W 31 St
10921,282,9/29/2017 14:20,9/29/2017 14:25,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10922,1476,9/29/2017 14:22,9/29/2017 14:46,426,West St & Chambers St,3255,8 Ave & W 31 St
10923,304,9/29/2017 14:23,9/29/2017 14:28,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10924,373,9/29/2017 14:26,9/29/2017 14:32,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10925,443,9/29/2017 14:30,9/29/2017 14:38,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10926,688,9/29/2017 14:33,9/29/2017 14:44,517,Pershing Square South,3255,8 Ave & W 31 St
10927,614,9/29/2017 14:33,9/29/2017 14:43,508,W 46 St & 11 Ave,3255,8 Ave & W 31 St
10928,1969,9/29/2017 14:36,9/29/2017 15:09,426,West St & Chambers St,3255,8 Ave & W 31 St
10929,514,9/29/2017 14:39,9/29/2017 14:47,508,W 46 St & 11 Ave,3255,8 Ave & W 31 St
10930,314,9/29/2017 14:43,9/29/2017 14:48,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10931,940,9/29/2017 14:44,9/29/2017 15:00,293,Lafayette St & E 8 St,3255,8 Ave & W 31 St
10932,934,9/29/2017 14:44,9/29/2017 15:00,293,Lafayette St & E 8 St,3255,8 Ave & W 31 St
10933,225,9/29/2017 14:47,9/29/2017 14:50,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10934,322,9/29/2017 14:47,9/29/2017 14:52,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10935,456,9/29/2017 14:47,9/29/2017 14:55,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10936,744,9/29/2017 14:48,9/29/2017 15:01,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10937,340,9/29/2017 14:50,9/29/2017 14:56,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10938,516,9/29/2017 14:51,9/29/2017 15:00,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10939,394,9/29/2017 14:52,9/29/2017 14:58,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10940,211,9/29/2017 14:54,9/29/2017 14:57,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10941,535,9/29/2017 14:55,9/29/2017 15:04,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10942,625,9/29/2017 14:56,9/29/2017 15:06,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10943,609,9/29/2017 14:57,9/29/2017 15:07,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10944,487,9/29/2017 14:58,9/29/2017 15:06,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10945,596,9/29/2017 14:59,9/29/2017 15:08,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10946,840,9/29/2017 15:02,9/29/2017 15:16,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10947,508,9/29/2017 15:03,9/29/2017 15:11,496,E 16 St & 5 Ave,3255,8 Ave & W 31 St
10948,746,9/29/2017 15:03,9/29/2017 15:15,254,W 11 St & 6 Ave,3255,8 Ave & W 31 St
10949,702,9/29/2017 15:03,9/29/2017 15:15,545,E 23 St & 1 Ave,3255,8 Ave & W 31 St
10950,1868,9/29/2017 15:04,9/29/2017 15:36,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10951,381,9/29/2017 15:07,9/29/2017 15:14,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10952,436,9/29/2017 15:08,9/29/2017 15:15,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10953,519,9/29/2017 15:11,9/29/2017 15:20,519,Pershing Square North,3255,8 Ave & W 31 St
10954,443,9/29/2017 15:12,9/29/2017 15:20,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10955,355,9/29/2017 15:14,9/29/2017 15:20,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10956,355,9/29/2017 15:14,9/29/2017 15:20,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10957,809,9/29/2017 15:16,9/29/2017 15:29,281,Grand Army Plaza & Central Park S,3255,8 Ave & W 31 St
10958,1294,9/29/2017 15:17,9/29/2017 15:38,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10959,562,9/29/2017 15:22,9/29/2017 15:31,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10960,217,9/29/2017 15:24,9/29/2017 15:27,442,W 27 St & 7 Ave,3255,8 Ave & W 31 St
10961,682,9/29/2017 15:25,9/29/2017 15:36,519,Pershing Square North,3255,8 Ave & W 31 St
10962,569,9/29/2017 15:26,9/29/2017 15:36,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10963,387,9/29/2017 15:28,9/29/2017 15:35,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10964,1865,9/29/2017 15:28,9/29/2017 15:59,72,W 52 St & 11 Ave,3255,8 Ave & W 31 St
10965,725,9/29/2017 15:31,9/29/2017 15:43,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10966,1377,9/29/2017 15:35,9/29/2017 15:58,3256,Pier 40 - Hudson River Park,3255,8 Ave & W 31 St
10967,551,9/29/2017 15:36,9/29/2017 15:46,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
